Nº Patrimônio,Produto,Descrição,Valor,Cód. Projeto,Projeto,Gestor,Coordenador,Situação,NF,Data Emissão da Nota,Data do Termo de Doação,Nº Termo de Doação
2895,IMPRESSORA 3D,"Especificação técnica: 
Fonte de luz UV COB com 36 LEDs integrados, Purificador de Ar para Saída de vapores tóxicos e de mal odor no ambiente, LCD monocromático 4k, Dissipador de calor da matriz de luz UV. Tecnologia de impressão: MSLA Fonte de Luz: UV com comprimento de onda de 405nm Volume de impressão: 143 x 89,6 x 175 mm Dimensões da máquina: 227 x 227 x 438,5 mm
Resolução LCD: 4098*2560 (4K) Resolução XY DPI: 0.035 mm (35 micra)Resolução eixo Z: 0.0125 mm (12,5 micra) Espessura da camada de 0.01 – 0.2 mm (ajustável) Materiais de impressão: 405nm resina fotossensívelVelocidade de impressão: 50 mm/h Fonte de alimentação: AC Input 100 - 240V I 50/60Hz Conexão: USB (Pendrive) Sistemas operacionais: Windows, Linux, MacOS Softwares de impressão: Chitubox e LycheeJUSTIFICATIVA:
Equipamento para impressão com resina com tecnologia de impressão diferente da impressora de filamento FDM e SLA. A resina é liquida e é solidificada por raios UV e por isso gera impressões mais rápidas e precisas do que a FDM, mas com menor volume. Necessário para utilizar uma tecnologia de manufatura aditiva auxiliar a FDM e para a construção de peças de maior precisão do que a FDM pode realizar.",2604.25,149.0,IFAM 2023-001 - LG - Tecnologias Digitais 2º Ciclo (12127-4),Alessandra Castro Rocha ,Maria Cassiana Andrade Braga,Doado,22222.0,2023-06-15,2025-12-10,Termo de doação nº 087-2025
2896,IMPRESSORA 3D,"Especificação técnica: 
Fonte de luz UV COB com 36 LEDs integrados, Purificador de Ar para Saída de vapores tóxicos e de mal odor no ambiente, LCD monocromático 4k, Dissipador de calor da matriz de luz UV.
Tecnologia de impressão: MSLA
Fonte de Luz: UV com comprimento de onda de 405nm
Volume de impressão: 143 x 89,6 x 175 mm
Dimensões da máquina: 227 x 227 x 438,5 mm
Resolução LCD: 4098*2560 (4K)
Resolução XY DPI: 0.035 mm (35 micra)
Resolução eixo Z: 0.0125 mm (12,5 micra)
Espessura da camada de 0.01 – 0.2 mm (ajustável)
Materiais de impressão: 405nm resina fotossensível
Velocidade de impressão: 50 mm/h
Fonte de alimentação: AC Input 100 - 240V I 50/60Hz
Conexão: USB (Pendrive)
Sistemas operacionais: Windows, Linux, MacOS
Softwares de impressão: Chitubox e Lychee
.
JUSTIFICATIVA:
Equipamento para impressão com resina com tecnologia de impressão diferente da impressora de filamento FDM e SLA. A resina é liquida e é solidificada por raios UV e por isso gera impressões mais rápidas e precisas do que a FDM, mas com menor volume. Necessário para utilizar uma tecnologia de manufatura aditiva auxiliar a FDM e para a construção de peças de maior precisão do que a FDM pode realizar.
",2604.25,149.0,IFAM 2023-001 - LG - Tecnologias Digitais 2º Ciclo (12127-4),Alessandra Castro Rocha ,Maria Cassiana Andrade Braga,Doado,22222.0,2023-06-15,2025-12-10,Termo de doação nº 087-2025
2897,Micrômetro,"Micrômetro Externo -  0 a 25mm 0.01mm 103-137
Especificação mínima: Arco esmaltado; faces de medição de metal duro; equipado com catraca para força de medição constante; placa de isolação térmica.",595.0,149.0,IFAM 2023-001 - LG - Tecnologias Digitais 2º Ciclo (12127-4),Alessandra Castro Rocha ,Maria Cassiana Andrade Braga,Doado,220.0,2023-06-29,2025-12-10,Termo de doação nº 087-2025
2898,Micrômetro,"Micrômetro Externo -  0 a 25mm 0.01mm 103-137
Especificação mínima: Arco esmaltado; faces de medição de metal duro; equipado com catraca para força de medição constante; placa de isolação térmica.",595.0,149.0,IFAM 2023-001 - LG - Tecnologias Digitais 2º Ciclo (12127-4),Alessandra Castro Rocha ,Maria Cassiana Andrade Braga,Doado,220.0,2023-06-29,2025-12-10,Termo de doação nº 087-2025
2899,Micrômetro,"Micrômetro Externo -  0 a 25mm 0.01mm 103-137
Especificação mínima: Arco esmaltado; faces de medição de metal duro; equipado com catraca para força de medição constante; placa de isolação térmica.",595.0,149.0,IFAM 2023-001 - LG - Tecnologias Digitais 2º Ciclo (12127-4),Alessandra Castro Rocha ,Maria Cassiana Andrade Braga,Doado,220.0,2023-06-29,2025-12-10,Termo de doação nº 087-2025
2900,Micrômetro,"Micrômetro Externo -  0 a 25mm 0.01mm 103-137
Especificação mínima: Arco esmaltado; faces de medição de metal duro; equipado com catraca para força de medição constante; placa de isolação térmica.",595.0,149.0,IFAM 2023-001 - LG - Tecnologias Digitais 2º Ciclo (12127-4),Alessandra Castro Rocha ,Maria Cassiana Andrade Braga,Doado,220.0,2023-06-29,2025-12-10,Termo de doação nº 087-2025
2901,Micrômetro,"Micrômetro Externo -  0 a 25mm 0.01mm 103-137
Especificação mínima: Arco esmaltado; faces de medição de metal duro; equipado com catraca para força de medição constante; placa de isolação térmica.",595.0,149.0,IFAM 2023-001 - LG - Tecnologias Digitais 2º Ciclo (12127-4),Alessandra Castro Rocha ,Maria Cassiana Andrade Braga,Doado,220.0,2023-06-29,2025-12-10,Termo de doação nº 087-2025
2902,Micrômetro,"Micrômetro Externo -  0 a 25mm 0.01mm 103-137
Especificação mínima: Arco esmaltado; faces de medição de metal duro; equipado com catraca para força de medição constante; placa de isolação térmica.",595.0,149.0,IFAM 2023-001 - LG - Tecnologias Digitais 2º Ciclo (12127-4),Alessandra Castro Rocha ,Maria Cassiana Andrade Braga,Doado,220.0,2023-06-29,2025-12-10,Termo de doação nº 087-2025
2903,Micrômetro,"Micrômetro Externo -  0 a 25mm 0.01mm 103-137
Especificação mínima: Arco esmaltado; faces de medição de metal duro; equipado com catraca para força de medição constante; placa de isolação térmica.",595.0,149.0,IFAM 2023-001 - LG - Tecnologias Digitais 2º Ciclo (12127-4),Alessandra Castro Rocha ,Maria Cassiana Andrade Braga,Doado,220.0,2023-06-29,2025-12-10,Termo de doação nº 087-2025
2904,Micrômetro,"Micrômetro Externo -  0 a 25mm 0.01mm 103-137
Especificação mínima: Arco esmaltado; faces de medição de metal duro; equipado com catraca para força de medição constante; placa de isolação térmica.",595.0,149.0,IFAM 2023-001 - LG - Tecnologias Digitais 2º Ciclo (12127-4),Alessandra Castro Rocha ,Maria Cassiana Andrade Braga,Doado,220.0,2023-06-29,2025-12-10,Termo de doação nº 087-2025
2905,Micrômetro,"Micrômetro Externo -  0 a 25mm 0.01mm 103-137
Especificação mínima: Arco esmaltado; faces de medição de metal duro; equipado com catraca para força de medição constante; placa de isolação térmica.",595.0,149.0,IFAM 2023-001 - LG - Tecnologias Digitais 2º Ciclo (12127-4),Alessandra Castro Rocha ,Maria Cassiana Andrade Braga,Doado,220.0,2023-06-29,2025-12-10,Termo de doação nº 087-2025
2906,Micrômetro,"Micrômetro Externo -  0 a 25mm 0.01mm 103-137
Especificação mínima: Arco esmaltado; faces de medição de metal duro; equipado com catraca para força de medição constante; placa de isolação térmica.",595.0,149.0,IFAM 2023-001 - LG - Tecnologias Digitais 2º Ciclo (12127-4),Alessandra Castro Rocha ,Maria Cassiana Andrade Braga,Doado,220.0,2023-06-29,2025-12-10,Termo de doação nº 087-2025
2907,Câmera de Segurança ,"Aquisição e Instalação de Câmeras de Segurança incluindo serviço e material. Circuito de CFTV local. Obs.: solicitar visita do fornecedor ao campus Manaus Distrito Industrial, para levantamento de medidas no local da instalação.",442.86,149.0,IFAM 2023-001 - LG - Tecnologias Digitais 2º Ciclo (12127-4),Alessandra Castro Rocha ,Maria Cassiana Andrade Braga,Doado,82.0,2023-05-26,2025-12-10,Termo de doação nº 087-2025
2908,Câmera de Segurança ,"Aquisição e Instalação de Câmeras de Segurança incluindo serviço e material. Circuito de CFTV local. Obs.: solicitar visita do fornecedor ao campus Manaus Distrito Industrial, para levantamento de medidas no local da instalação.",442.86,149.0,IFAM 2023-001 - LG - Tecnologias Digitais 2º Ciclo (12127-4),Alessandra Castro Rocha ,Maria Cassiana Andrade Braga,Doado,82.0,2023-05-26,2025-12-10,Termo de doação nº 087-2025
2909,Câmera de Segurança ,"Aquisição e Instalação de Câmeras de Segurança incluindo serviço e material. Circuito de CFTV local. Obs.: solicitar visita do fornecedor ao campus Manaus Distrito Industrial, para levantamento de medidas no local da instalação.",442.86,149.0,IFAM 2023-001 - LG - Tecnologias Digitais 2º Ciclo (12127-4),Alessandra Castro Rocha ,Maria Cassiana Andrade Braga,Doado,82.0,2023-05-26,2025-12-10,Termo de doação nº 087-2025
2910,Câmera de Segurança ,"Aquisição e Instalação de Câmeras de Segurança incluindo serviço e material. Circuito de CFTV local. Obs.: solicitar visita do fornecedor ao campus Manaus Distrito Industrial, para levantamento de medidas no local da instalação.",442.86,149.0,IFAM 2023-001 - LG - Tecnologias Digitais 2º Ciclo (12127-4),Alessandra Castro Rocha ,Maria Cassiana Andrade Braga,Doado,82.0,2023-05-26,2025-12-10,Termo de doação nº 087-2025
2911,Gravador ,Gravador DRvr 4 canais Full HD Intelbras mhdx 30004-C,636.86,149.0,IFAM 2023-001 - LG - Tecnologias Digitais 2º Ciclo (12127-4),Alessandra Castro Rocha ,Maria Cassiana Andrade Braga,Doado,82.0,2023-05-26,2025-12-10,Termo de doação nº 087-2025
2912,Mini Rack,Mini rack montado 3U 370mm - intelbras MRM 337,399.0,149.0,IFAM 2023-001 - LG - Tecnologias Digitais 2º Ciclo (12127-4),Alessandra Castro Rocha ,Maria Cassiana Andrade Braga,Doado,82.0,2023-05-26,2025-12-10,Termo de doação nº 087-2025
2913,IMPRESSORA 3D,"Especificação técnica: 
Fonte de luz UV COB com 36 LEDs integrados, Purificador de Ar para Saída de vapores tóxicos e de mal odor no ambiente, LCD monocromático 4k, Dissipador de calor da matriz de luz UV.
Tecnologia de impressão: MSLA
Fonte de Luz: UV com comprimento de onda de 405nm
Volume de impressão: 143 x 89,6 x 175 mm
Dimensões da máquina: 227 x 227 x 438,5 mm
Resolução LCD: 4098*2560 (4K)
Resolução XY DPI: 0.035 mm (35 micra)
Resolução eixo Z: 0.0125 mm (12,5 micra)
Espessura da camada de 0.01 – 0.2 mm (ajustável)
Materiais de impressão: 405nm resina fotossensível
Velocidade de impressão: 50 mm/h
Fonte de alimentação: AC Input 100 - 240V I 50/60Hz
Conexão: USB (Pendrive)
Sistemas operacionais: Windows, Linux, MacOS
Softwares de impressão: Chitubox e Lychee
.
JUSTIFICATIVA:
Equipamento para impressão com resina com tecnologia de impressão diferente da impressora de filamento FDM e SLA. A resina é liquida e é solidificada por raios UV e por isso gera impressões mais rápidas e precisas do que a FDM, mas com menor volume. Necessário para utilizar uma tecnologia de manufatura aditiva auxiliar a FDM e para a construção de peças de maior precisão do que a FDM pode realizar.
",2604.25,149.0,IFAM 2023-001 - LG - Tecnologias Digitais 2º Ciclo (12127-4),Alessandra Castro Rocha ,Maria Cassiana Andrade Braga,Doado,22222.0,2023-06-15,2025-12-10,Termo de doação nº 087-2025
2914,base de impressora 3D,"ENDER5-PLUS-STAND - CREALITY Ender 5 PLUS Tipo:
Standard",6194.25,149.0,IFAM 2023-001 - LG - Tecnologias Digitais 2º Ciclo (12127-4),Alessandra Castro Rocha ,Maria Cassiana Andrade Braga,Doado,22222.0,2023-06-15,2025-12-10,Termo de doação nº 087-2025
2915,Mini Cabine,MINI CABINE COM LED COM DUTO DE EXAUSTAO CABMP-4,1413.25,149.0,IFAM 2023-001 - LG - Tecnologias Digitais 2º Ciclo (12127-4),Alessandra Castro Rocha ,Maria Cassiana Andrade Braga,Doado,2639.0,2023-06-12,2025-12-10,Termo de doação nº 087-2025
2916,Mini Cabine,MINI CABINE COM LED COM DUTO DE EXAUSTAO CABMP-4,1413.25,149.0,IFAM 2023-001 - LG - Tecnologias Digitais 2º Ciclo (12127-4),Alessandra Castro Rocha ,Maria Cassiana Andrade Braga,Doado,2639.0,2023-06-12,2025-12-10,Termo de doação nº 087-2025
Total de Bens Permanentes (R$),,,177774.29999999996,,,,,,,,,
