Nº Patrimônio,Produto,Descrição,Valor,Cód. Projeto,Projeto,Gestor,Coordenador,Situação,NF,Data Emissão da Nota,Data do Termo de Doação,Nº Termo de Doação
2283.0,Computador Notebook,"Novo Notebook Gamer Dell G15 - Windows 11 Home, Português, Placa de vídeo NVIDIA® GeForce® RTX™ 4050, 6GB GDDR6, Full HD de 15.6"" (1920 x 1080), 165Hz, 300 nits, sRGB-100%, 3 ms, Memória de 16GB DDR5 (2x8GB) 4800MHz; Expansível até 32GB (2 slots soDIMM), SSD de 1TB PCIe NVMe M.2, Teclado numérico retroiluminado RGB 4-zones, em Português.",9789.65,132.0,IFAM 2022-020 - SAGEMCOM - RIGEL (12030-8),Evandro da Costa Dias Junior,Lia Alessandra da Silva Martins,Doado,1183.0,2023-07-13,2025-12-10,Termo de doação nº 071-2025
2284.0,Computador Notebook,"Novo Notebook Gamer Dell G15 - Windows 11 Home, Português, Placa de vídeo NVIDIA® GeForce® RTX™ 4050, 6GB GDDR6, Full HD de 15.6"" (1920 x 1080), 165Hz, 300 nits, sRGB-100%, 3 ms, Memória de 16GB DDR5 (2x8GB) 4800MHz; Expansível até 32GB (2 slots soDIMM), SSD de 1TB PCIe NVMe M.2, Teclado numérico retroiluminado RGB 4-zones, em Português.",9789.65,132.0,IFAM 2022-020 - SAGEMCOM - RIGEL (12030-8),Evandro da Costa Dias Junior,Lia Alessandra da Silva Martins,Doado,1182.0,2023-07-13,2025-12-10,Termo de doação nº 071-2025
2285.0,Computador Notebook,"Novo Notebook Gamer Dell G15 - Windows 11 Home, Português, Placa de vídeo NVIDIA® GeForce® RTX™ 4050, 6GB GDDR6, Full HD de 15.6"" (1920 x 1080), 165Hz, 300 nits, sRGB-100%, 3 ms, Memória de 16GB DDR5 (2x8GB) 4800MHz; Expansível até 32GB (2 slots soDIMM), SSD de 1TB PCIe NVMe M.2, Teclado numérico retroiluminado RGB 4-zones, em Português.",9789.65,132.0,IFAM 2022-020 - SAGEMCOM - RIGEL (12030-8),Evandro da Costa Dias Junior,Lia Alessandra da Silva Martins,Doado,1182.0,2023-07-13,2025-12-10,Termo de doação nº 071-2025
2286.0,Computador Notebook,"Novo Notebook Gamer Dell G15 - Windows 11 Home, Português, Placa de vídeo NVIDIA® GeForce® RTX™ 4050, 6GB GDDR6, Full HD de 15.6"" (1920 x 1080), 165Hz, 300 nits, sRGB-100%, 3 ms, Memória de 16GB DDR5 (2x8GB) 4800MHz; Expansível até 32GB (2 slots soDIMM), SSD de 1TB PCIe NVMe M.2, Teclado numérico retroiluminado RGB 4-zones, em Português.",9789.65,132.0,IFAM 2022-020 - SAGEMCOM - RIGEL (12030-8),Evandro da Costa Dias Junior,Lia Alessandra da Silva Martins,Doado,1181.0,2023-07-13,2025-12-10,Termo de doação nº 071-2025
2287.0,Computador Notebook,"Novo Notebook Gamer Dell G15 - Windows 11 Home, Português, Placa de vídeo NVIDIA® GeForce® RTX™ 4050, 6GB GDDR6, Full HD de 15.6"" (1920 x 1080), 165Hz, 300 nits, sRGB-100%, 3 ms, Memória de 16GB DDR5 (2x8GB) 4800MHz; Expansível até 32GB (2 slots soDIMM), SSD de 1TB PCIe NVMe M.2, Teclado numérico retroiluminado RGB 4-zones, em Português.",9789.65,132.0,IFAM 2022-020 - SAGEMCOM - RIGEL (12030-8),Evandro da Costa Dias Junior,Lia Alessandra da Silva Martins,Doado,1181.0,2023-07-13,2025-12-10,Termo de doação nº 071-2025
2288.0,Monitor,"Monitor Dell de 27"" 4K com Hub USB-C P2723QE Monitor LCD com retroiluminação LED / matriz ativa TFT Dimensão diagonal 27"" Resolução Nativa 4K 3840 x 2160 a 60 Hz Dimensões (LxPxA) 61.16 cm x 18.5 cm x 53.52 cm - com apoio",3590.0,132.0,IFAM 2022-020 - SAGEMCOM - RIGEL (12030-8),Evandro da Costa Dias Junior,Lia Alessandra da Silva Martins,Doado,834.0,2023-07-18,2025-12-10,Termo de doação nº 071-2025
2289.0,Monitor,"Monitor Dell de 27"" 4K com Hub USB-C P2723QE Monitor LCD com retroiluminação LED / matriz ativa TFT Dimensão diagonal 27"" Resolução Nativa 4K 3840 x 2160 a 60 Hz Dimensões (LxPxA) 61.16 cm x 18.5 cm x 53.52 cm - com apoio",3590.0,132.0,IFAM 2022-020 - SAGEMCOM - RIGEL (12030-8),Evandro da Costa Dias Junior,Lia Alessandra da Silva Martins,Doado,834.0,2023-07-18,2025-12-10,Termo de doação nº 071-2025
2290.0,Monitor,"Monitor Dell de 27"" 4K com Hub USB-C P2723QE Monitor LCD com retroiluminação LED / matriz ativa TFT Dimensão diagonal 27"" Resolução Nativa 4K 3840 x 2160 a 60 Hz Dimensões (LxPxA) 61.16 cm x 18.5 cm x 53.52 cm - com apoio",3590.0,132.0,IFAM 2022-020 - SAGEMCOM - RIGEL (12030-8),Evandro da Costa Dias Junior,Lia Alessandra da Silva Martins,Doado,834.0,2023-07-18,2025-12-10,Termo de doação nº 071-2025
2291.0,Monitor,"Monitor Dell de 27"" 4K com Hub USB-C P2723QE Monitor LCD com retroiluminação LED / matriz ativa TFT Dimensão diagonal 27"" Resolução Nativa 4K 3840 x 2160 a 60 Hz Dimensões (LxPxA) 61.16 cm x 18.5 cm x 53.52 cm - com apoio",3590.0,132.0,IFAM 2022-020 - SAGEMCOM - RIGEL (12030-8),Evandro da Costa Dias Junior,Lia Alessandra da Silva Martins,Doado,834.0,2023-07-18,2025-12-10,Termo de doação nº 071-2025
2292.0,Monitor,"Monitor Dell de 27"" 4K com Hub USB-C P2723QE Monitor LCD com retroiluminação LED / matriz ativa TFT Dimensão diagonal 27"" Resolução Nativa 4K 3840 x 2160 a 60 Hz Dimensões (LxPxA) 61.16 cm x 18.5 cm x 53.52 cm - com apoio",3590.0,132.0,IFAM 2022-020 - SAGEMCOM - RIGEL (12030-8),Evandro da Costa Dias Junior,Lia Alessandra da Silva Martins,Doado,834.0,2023-07-18,2025-12-10,Termo de doação nº 071-2025
,,,254163.79999999996,,,,,,,,,
