Nº Patrimônio,Produto,Descrição,Valor,Cód. Projeto,Projeto,Gestor,Coordenador,Situação,NF,Data Emissão da Nota,Data do Termo de Doação,Nº Termo de Doação
4082,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4083,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4084,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4085,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4086,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4087,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4088,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4089,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4090,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4091,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4092,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4093,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4094,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4095,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4096,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4097,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4098,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4099,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4100,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4101,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4102,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4103,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4104,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4105,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4106,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4107,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4108,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4109,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4110,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4111,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4112,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4113,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4114,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4115,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4116,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4117,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4118,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4119,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4120,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4121,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4122,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4123,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4124,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4125,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4126,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4127,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4128,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4129,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4130,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4131,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4132,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4133,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4134,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4135,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4136,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4137,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4138,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4139,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4140,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4141,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4142,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4143,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4144,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4145,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4146,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4147,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4148,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4149,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4150,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4151,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4152,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4153,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4154,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4155,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4156,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4157,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4158,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4159,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4160,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4161,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4162,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4163,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4164,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4165,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4166,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4167,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4168,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4169,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4170,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4171,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
4172,Cadeira,Poltronas Coloridas Padrões - Auditório ,295.0,112.0,ARANOUÁ - ANO 3 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,2715.0,2023-05-16,2025-12-10,022-2025
