Unnamed: 0,Nº Patrimônio,Produto,Descrição,Valor,Cód. Projeto,Projeto,Gestor,Coordenador,Situação,NF,Data Emissão da Nota,Data do Termo de Doação,Nº Termo de Doação
,2798.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2799.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2800.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2801.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2802.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","SUPORTE MAGNETICO COM AJUSTE FINO 506610 
KINGTOOLS.",166.56,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,33086.0,2022-06-14,2025-12-10,055-2025
,2803.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2804.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2805.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2806.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2807.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2808.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2809.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2810.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2811.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2812.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2813.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2814.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2815.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2816.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2817.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2818.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2819.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2820.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2821.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2822.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2823.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2824.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2825.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2826.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2827.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2828.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2829.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA
",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2830.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2831.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2832.0,"Móveis e estrutura: Armários, cadeiras, bancadas, mesas, estantes, caixas metálicas, gaveteiros, suportes, sofá, poltrona, geladeira, fogão frigobar","CADEIRA SECRETARIA FIXA ESTOFADA, ESPUMA INJET. KIT LISO FINO REVEST. COURVIN C/ ESTRUT. PRETA",180.0,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,1869.0,2022-06-23,2025-12-10,055-2025
,2833.0,"Suporte: Atendimento técnico, suporte remoto, suporte presencial, consultoria, orientação, manutenção de sistemas, help desk",SUPORTE MAGNETICO COM AJUSTE FINO 506610 KINGTOOLS.,166.56,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,33086.0,2022-06-14,2025-12-10,055-2025
,2834.0,"Suporte: Atendimento técnico, suporte remoto, suporte presencial, consultoria, orientação, manutenção de sistemas, help desk",SUPORTE MAGNETICO COM AJUSTE FINO 506610 KINGTOOLS.,166.56,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,33086.0,2022-06-14,2025-12-10,055-2025
,2835.0,"Suporte: Atendimento técnico, suporte remoto, suporte presencial, consultoria, orientação, manutenção de sistemas, help desk","SUPORTE MAGNETICO COM AJUSTE FINO 506610 KINGTOOLS.
",166.56,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,33086.0,2022-06-14,2025-12-10,055-2025
,2836.0,"Suporte: Atendimento técnico, suporte remoto, suporte presencial, consultoria, orientação, manutenção de sistemas, help desk",SUPORTE MAGNETICO COM AJUSTE FINO 506610 KINGTOOLS.,166.56,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,33086.0,2022-06-14,2025-12-10,055-2025
,2837.0,"Suporte: Atendimento técnico, suporte remoto, suporte presencial, consultoria, orientação, manutenção de sistemas, help desk",SUPORTE MAGNETICO COM AJUSTE FINO 506610 KINGTOOLS.,166.56,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,33086.0,2022-06-14,2025-12-10,055-2025
,2838.0,"Móveis metálicos: Solda, reforço estrutural, pintura eletrostática, troca de peças, ajuste de dobradiças, montagem, desmontagem",SUPORTE MAGNETICO COM AJUSTE FINO 506610 KINGTOOLS,166.56,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,33086.0,2022-06-14,2025-12-10,055-2025
,2839.0,"Móveis metálicos: Solda, reforço estrutural, pintura eletrostática, troca de peças, ajuste de dobradiças, montagem, desmontagem",SUPORTE MAGNETICO COM AJUSTE FINO 506610 KINGTOOLS,166.56,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,33086.0,2022-06-14,2025-12-10,055-2025
,2840.0,"Móveis metálicos: Solda, reforço estrutural, pintura eletrostática, troca de peças, ajuste de dobradiças, montagem, desmontagem",SUPORTE MAGNETICO COM AJUSTE FINO 506610 KINGTOOLS.,166.56,94.0,IFAM 2022-008 - CALLIDUS - Automação Industrial (11418-9), Jailson Paulino Cezar,Juan Gabriel de Albuquerque Ramos,Doado,33086.0,2022-06-14,2025-12-10,055-2025
,,,,93821.39999999983,,,,,,,,,
